Timestamp: 1414738860, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 50
Timestamp: 1414759260, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 55
Timestamp: 1414759260, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 77
Timestamp: 1414759320, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 50
Timestamp: 1414759320, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 69
Timestamp: 1414759380, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 44
Timestamp: 1414759380, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 19
Timestamp: 1414759440, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 51
Timestamp: 1414759440, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 10
Timestamp: 1414759500, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 80
Timestamp: 1414759500, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 94
Timestamp: 1414759560, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 63
Timestamp: 1414759560, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 12
Timestamp: 1414759620, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 69
Timestamp: 1414759620, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 71
Timestamp: 1414759680, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 84
Timestamp: 1414759680, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 10
Timestamp: 1414759740, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 47
Timestamp: 1414759740, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 29
Timestamp: 1414759800, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 43
Timestamp: 1414759800, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 21
Timestamp: 1414759860, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 5
Timestamp: 1414759860, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 95
Timestamp: 1414759920, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 70
Timestamp: 1414759920, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 61
Timestamp: 1414759980, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 79
Timestamp: 1414759980, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 98
Timestamp: 1414760040, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 28
Timestamp: 1414760040, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 94
Timestamp: 1414760100, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 25
Timestamp: 1414760100, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 26
Timestamp: 1414760160, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 57
Timestamp: 1414760160, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 51
Timestamp: 1414760220, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 78
Timestamp: 1414760220, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 10
Timestamp: 1414760280, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 19
Timestamp: 1414760280, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 29
Timestamp: 1414760340, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 3
Timestamp: 1414760340, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 98
Timestamp: 1414760400, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 1
Timestamp: 1414760400, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 41
Timestamp: 1414760460, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 59
Timestamp: 1414760460, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 6
Timestamp: 1414760520, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 98
Timestamp: 1414760520, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 1
Timestamp: 1414760580, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 93
Timestamp: 1414760580, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 13
Timestamp: 1414760640, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 73
Timestamp: 1414760640, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 76
Timestamp: 1414760700, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 29
Timestamp: 1414760700, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 46
Timestamp: 1414760760, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 21
Timestamp: 1414760760, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 16
Timestamp: 1414760820, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 10
Timestamp: 1414760820, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 74
Timestamp: 1414760880, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 67
Timestamp: 1414760880, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 82
Timestamp: 1414760940, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 57
Timestamp: 1414760940, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 41
Timestamp: 1414761000, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 83
Timestamp: 1414761000, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 71
Timestamp: 1414761060, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 63
Timestamp: 1414761060, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 70
Timestamp: 1414761120, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 48
Timestamp: 1414761120, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 52
Timestamp: 1414761180, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 69
Timestamp: 1414761180, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 64
Timestamp: 1414761240, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 85
Timestamp: 1414761240, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 96
Timestamp: 1414761300, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 70
Timestamp: 1414761300, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 91
Timestamp: 1414761360, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 80
Timestamp: 1414761360, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 82
Timestamp: 1414761420, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 58
Timestamp: 1414761420, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 89
Timestamp: 1414761480, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 72
Timestamp: 1414761480, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 25
Timestamp: 1414761540, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 93
Timestamp: 1414761540, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 16
Timestamp: 1414761600, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 27
Timestamp: 1414761600, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 93
Timestamp: 1414761660, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 77
Timestamp: 1414761660, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 91
Timestamp: 1414761720, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 19
Timestamp: 1414761720, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 68
Timestamp: 1414761780, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 24
Timestamp: 1414761780, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 44
Timestamp: 1414761840, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 39
Timestamp: 1414761840, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 23
Timestamp: 1414761900, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 45
Timestamp: 1414761900, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 26
Timestamp: 1414761960, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 95
Timestamp: 1414761960, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 10
Timestamp: 1414762020, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 20
Timestamp: 1414762020, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 5
Timestamp: 1414762080, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 19
Timestamp: 1414762080, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 77
Timestamp: 1414762140, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 18
Timestamp: 1414762140, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 29
Timestamp: 1414762200, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 52
Timestamp: 1414762200, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 70
Timestamp: 1414762260, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 16
Timestamp: 1414762260, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 35
Timestamp: 1414762320, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 82
Timestamp: 1414762320, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 77
Timestamp: 1414762380, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 84
Timestamp: 1414762380, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 86
Timestamp: 1414762440, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 47
Timestamp: 1414762440, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 5
Timestamp: 1414762500, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 16
Timestamp: 1414762500, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 82
Timestamp: 1414762560, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 20
Timestamp: 1414762560, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 13
Timestamp: 1414762620, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 75
Timestamp: 1414762620, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 0
Timestamp: 1414762680, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 42
Timestamp: 1414762680, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 5
Timestamp: 1414762740, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 22
Timestamp: 1414762740, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 10
Timestamp: 1414762800, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 90
Timestamp: 1414762800, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 75
Timestamp: 1414762860, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 28
Timestamp: 1414762860, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 91
Timestamp: 1414762920, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 22
Timestamp: 1414762920, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 27
Timestamp: 1414762980, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 80
Timestamp: 1414762980, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 80
Timestamp: 1414763040, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 2
Timestamp: 1414763040, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 94
Timestamp: 1414763100, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 48
Timestamp: 1414763100, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 30
Timestamp: 1414763160, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 12
Timestamp: 1414763160, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 88
Timestamp: 1414763220, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 44
Timestamp: 1414763220, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 33
Timestamp: 1414763280, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 8
Timestamp: 1414763280, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 54
Timestamp: 1414763340, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 58
Timestamp: 1414763340, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 67
Timestamp: 1414763400, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 48
Timestamp: 1414763400, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 55
Timestamp: 1414763460, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 8
Timestamp: 1414763460, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 25
Timestamp: 1414763520, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 87
Timestamp: 1414763520, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 17
Timestamp: 1414763580, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 50
Timestamp: 1414763580, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 56
Timestamp: 1414763640, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 25
Timestamp: 1414763640, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 30
Timestamp: 1414763700, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 79
Timestamp: 1414763700, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 46
Timestamp: 1414763760, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 23
Timestamp: 1414763760, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 33
Timestamp: 1414763820, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 91
Timestamp: 1414763820, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 44
Timestamp: 1414763880, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 73
Timestamp: 1414763880, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 10
Timestamp: 1414763940, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 78
Timestamp: 1414763940, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 81
Timestamp: 1414764000, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 14
Timestamp: 1414764000, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 99
Timestamp: 1414764060, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 11
Timestamp: 1414764060, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 53
Timestamp: 1414764120, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 40
Timestamp: 1414764120, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 85
Timestamp: 1414764180, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 19
Timestamp: 1414764180, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 9
Timestamp: 1414764240, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 16
Timestamp: 1414764240, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 7
Timestamp: 1414764300, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 7
Timestamp: 1414764300, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 44
Timestamp: 1414764360, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 98
Timestamp: 1414764360, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 42
Timestamp: 1414764420, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 88
Timestamp: 1414764420, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 72
Timestamp: 1414764480, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 76
Timestamp: 1414764480, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 51
Timestamp: 1414764540, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 86
Timestamp: 1414764540, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 21
Timestamp: 1414764600, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 36
Timestamp: 1414764600, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 19
Timestamp: 1414764660, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 74
Timestamp: 1414764660, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 33
Timestamp: 1414764720, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 67
Timestamp: 1414764720, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 69
Timestamp: 1414764780, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 61
Timestamp: 1414764780, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 10
Timestamp: 1414764840, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 3
Timestamp: 1414764840, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 89
Timestamp: 1414764900, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 87
Timestamp: 1414764900, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 51
Timestamp: 1414764960, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 58
Timestamp: 1414764960, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 65
Timestamp: 1414765020, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 25
Timestamp: 1414765020, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 34
Timestamp: 1414765080, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 37
Timestamp: 1414765080, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 22
Timestamp: 1414765140, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 28
Timestamp: 1414765140, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 22
Timestamp: 1414765200, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 11
Timestamp: 1414765200, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 91
Timestamp: 1414765260, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 53
Timestamp: 1414765260, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 68
Timestamp: 1414765320, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 89
Timestamp: 1414765320, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 65
Timestamp: 1414765380, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 100
Timestamp: 1414765380, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 100
Timestamp: 1414765440, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 92
Timestamp: 1414765440, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 12
Timestamp: 1414765500, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 100
Timestamp: 1414765500, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 42
Timestamp: 1414765560, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 23
Timestamp: 1414765560, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 0
Timestamp: 1414765620, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 88
Timestamp: 1414765620, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 37
Timestamp: 1414765680, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 57
Timestamp: 1414765680, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 37
Timestamp: 1414765740, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 61
Timestamp: 1414765740, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 6
Timestamp: 1414765800, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 65
Timestamp: 1414765800, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 94
Timestamp: 1414765860, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 34
Timestamp: 1414765860, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 19
Timestamp: 1414765920, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 4
Timestamp: 1414765920, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 77
Timestamp: 1414765980, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 92
Timestamp: 1414765980, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 43
Timestamp: 1414766040, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 12
Timestamp: 1414766040, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 46
Timestamp: 1414766100, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 32
Timestamp: 1414766100, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 71
Timestamp: 1414766160, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 17
Timestamp: 1414766160, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 77
Timestamp: 1414766220, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 45
Timestamp: 1414766220, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 24
Timestamp: 1414766280, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 44
Timestamp: 1414766280, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 57
Timestamp: 1414766340, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 85
Timestamp: 1414766340, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 93
Timestamp: 1414766400, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 93
Timestamp: 1414766400, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 100
Timestamp: 1414766460, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 73
Timestamp: 1414766460, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 47
Timestamp: 1414766520, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 25
Timestamp: 1414766520, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 83
Timestamp: 1414766580, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 87
Timestamp: 1414766580, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 31
Timestamp: 1414766640, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 30
Timestamp: 1414766640, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 90
Timestamp: 1414766700, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 90
Timestamp: 1414766700, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 23
Timestamp: 1414766760, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 68
Timestamp: 1414766760, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 30
Timestamp: 1414766820, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 8
Timestamp: 1414766820, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 23
Timestamp: 1414766880, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 93
Timestamp: 1414766880, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 73
Timestamp: 1414766940, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 11
Timestamp: 1414766940, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 95
Timestamp: 1414767000, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 73
Timestamp: 1414767000, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 50
Timestamp: 1414767060, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 99
Timestamp: 1414767060, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 15
Timestamp: 1414767120, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 36
Timestamp: 1414767120, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 75
Timestamp: 1414767180, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 52
Timestamp: 1414767180, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 72
Timestamp: 1414767240, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 78
Timestamp: 1414767240, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 28
Timestamp: 1414767300, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 52
Timestamp: 1414767300, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 22
Timestamp: 1414767360, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 3
Timestamp: 1414767360, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 81
Timestamp: 1414767420, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 84
Timestamp: 1414767420, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 88
Timestamp: 1414767480, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 3
Timestamp: 1414767480, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 18
Timestamp: 1414767540, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 59
Timestamp: 1414767540, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 93
Timestamp: 1414767600, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 6
Timestamp: 1414767600, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 99
Timestamp: 1414767660, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 45
Timestamp: 1414767660, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 26
Timestamp: 1414767720, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 83
Timestamp: 1414767720, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 57
Timestamp: 1414767780, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 4
Timestamp: 1414767780, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 41
Timestamp: 1414767840, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 43
Timestamp: 1414767840, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 68
Timestamp: 1414767900, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 81
Timestamp: 1414767900, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 62
Timestamp: 1414767960, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 68
Timestamp: 1414767960, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 62
Timestamp: 1414768020, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 76
Timestamp: 1414768020, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 37
Timestamp: 1414768080, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 88
Timestamp: 1414768080, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 39
Timestamp: 1414768140, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 80
Timestamp: 1414768140, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 3
Timestamp: 1414768200, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 68
Timestamp: 1414768200, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 11
Timestamp: 1414768260, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 9
Timestamp: 1414768260, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 31
Timestamp: 1414768320, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 9
Timestamp: 1414768320, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 59
Timestamp: 1414768380, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 81
Timestamp: 1414768380, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 98
Timestamp: 1414768440, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 97
Timestamp: 1414768440, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 66
Timestamp: 1414768500, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 50
Timestamp: 1414768500, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 42
Timestamp: 1414768560, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 2
Timestamp: 1414768560, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 98
Timestamp: 1414768620, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 35
Timestamp: 1414768620, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 28
Timestamp: 1414768680, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 63
Timestamp: 1414768680, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 81
Timestamp: 1414768740, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 46
Timestamp: 1414768740, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 0
Timestamp: 1414768800, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 22
Timestamp: 1414768800, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 9
Timestamp: 1414768860, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 82
Timestamp: 1414768860, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 85
Timestamp: 1414768920, CPU: 192.168.2.175 , CPU_id: 0 , %usage: 31
Timestamp: 1414768920, CPU: 192.168.2.175 , CPU_id: 1 , %usage: 65
